-33.163,-8.881,-14.356
8.098,-23.869,-18.880

-33.579,-5.547,-8.271
7.408,0.697,1.159

-32.578,12.548,-9.625
18.091,18.810,-9.754

-32.575,-0.114,-16.159
24.053,15.304,-18.849

-10.269,-5.182,-85.314
16.968,-3.050,-85.898

-34.568,0.595,-8.449
23.321,13.823,-9.796

-28.467,-15.262,-20.775
6.555,6.678,-32.968

-11.341,-5.680,-74.990
17.343,-2.121,-78.083

-27.566,-2.348,-27.251
-0.358,-28.303,-38.349

